,Default Radar Template,Name,Team,Competition,Nationality,Date of Birth,Age,Player Id,Weight,Height,Country Id,Country,Team Id,Competition Id,Primary Position,Secondary Position,Most Recent Match,Player SBData Id,90s Played,Appearances,Minutes Played,Starting Appearances,Assists,Key Passes,Open Play Assists,Open Play Key Passes,Open Play xG Assisted,Set Piece Assists,Set Piece Key Passes,Set-Piece xG Assisted,xG Assisted,Dispossessed,Dribble%,Dribbles,Failed Dribbles,Fouls Won,Penalty wins,Successful Dribbles,Turnovers,Over/Underperformance,Scoring Contribution,Shots & Key Passes,xG & xG Assisted,Goal Conversion%,Goals & Penalty Goals,Non-Penalty Goals,Penalty Conversion%,Post Shot xG,Shooting%,Shots,Shot Touch%,xG,xG/Shot,Red Cards,Second Yellow Cards,Yellow Cards,Aggressive Actions,Average Defensive Action Distance,Ball Recoveries,Blocks/Shot,Clearances,Defensive Action Regains,Defensive Actions,Interceptions,Opposition Half Ball Recoveries,PAdj Clearances,PAdj Interceptions,Aerial Win%,Aerial Wins,Dribbled Past,Dribbles Successfully Defended%,Errors,Fouls,PAdj Tackles,PAdj Tackles & Interceptions,Tack/Dribbled Past%,Tackles,Tackles & Interceptions,Average Pressure Distance,Counterpressure Regains,Counterpressures,Counterpressures in Opposing Half,Counterpressures in Opposing Half%,PAdj Pressures,Pressure Regains,Pressures,Pressures in Opposing Half,Pressures in Opposing Half%,Crossing%,Deep Completions,Open Play Final Third Passes,OP Passes Into Box,Passes Inside Box,Passes Into Box,Passes + Touches In Box,Set Piece Passes Into Box,Successful Box Cross%,Successful Crosses,Throughballs,Touches In Box,Carries,Carry%,Carry Length,Deep Progressions,xGBuildup,xGChain,Final Third Pass Backward%,Final Third Pass Forward%,Final Third Pass Sideways%,Pass Backward%,Pass Forward%,Pass Sideways%,Average Pass Distance,Being Pressured Change in Pass%,Left to Right Footedness%,Long Ball%,Long Balls,Open Play Passes,Passes Being Pressured%,Passing%,Pressured Long Balls,Pressured Pass%,Unpressured Long Balls,Being Pressured Change in Pass Length,Pass Length,Pass Length Ratio,Pressured Pass Length,Pressured Pass Length Ratio,Successful Pass Length,Successful Pressured Pass Length,Claims - CCAA%,Goalkeeper Aggressive Distance,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,All Shots Faced,Expected Save%,Goals Conceded,Goals Saved Above Average,Penalties Conceded,Penalties Faced,Positioning Error,PSxG Faced,Save%,Shots Faced,Shots Faced On Target%,Shot Stopping%,xG Faced,Defensive Action OBV,Dribble & Carry OBV,Goalkeeper OBV,OBV,Pass OBV,Shot OBV
782,Attacking Midfielder / Winger,Jorge De Frutos,Rayo Vallecano,La Liga,Spain,20/02/1997,27,13063371,72.0,173.0,26,Spain,791,1011,Right Wing,Right Midfielder,30:00.0,32673,19.39926,36,1745.9333,14,0.0,0.8247737,0.0,0.721677,0.05801405,0.0,0.103096716,0.003353821,0.061367873,1.1856122,0.3,2.0619345,1.443354,1.5464507,0.0,0.6185803,3.4537401,-0.07884279,0.103096716,2.2165794,0.1819395,0.074074074,0.103096716,0.103096716,,0.1255831,0.2962962962962963,1.3918058,0.0206746463547334,0.120571636,0.086629647,0.0,0.0,0.051548358,7.5776086,52.614132,6.7528353,0.0,0.8247737,3.608385,19.743021,0.41238686,3.608385,0.6793446,0.30721387,0.4130434782608695,0.9794189,0.5670319,0.5,0.0,0.9794189,1.1858392,1.493053,0.6857142857142857,1.2371606,1.6495475,55.688892,0.41238686,4.0723205,3.5568368,0.87341774,16.919228,2.8351595,17.577991,10.412768,0.59237534,0.3333333333333333,0.2577418,8.660125,0.9794189,0.20619343,1.1340638,3.6599336,0.15464507,0.4090909090909091,0.6701287,0.0,2.6805148,23.918438,0.82758623,6.45639,2.8351595,0.33753332,0.4157727,0.1607142857142857,0.1309523809523809,0.7083333333333334,0.1434511434511434,0.1101871101871102,0.7463617463617463,61.76745,-0.0096573,0.098101266,0.3928571428571428,0.5670319,23.815342,0.1933471933471933,0.7193347193347194,1.0309672,0.7096774193548387,1.2371606,-1.8440254,16.55883637,0.9468217,14.714811325073242,0.9790203,15.678264992774569,14.406099319458008,0.0,0.0,0.124740124,0.064449064,4.154798,0.3019858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.00902572,0.06877846,,0.12412224,0.051015638,-0.004697537
783,Centre Back,Jorge Herrando,Osasuna,La Liga,Spain,28/02/2001,23,14150315,,192.0,26,Spain,781,1011,Left Centre Back,,00:00.0,296220,19.983704,19,1798.5333,18,0.050040774,0.10008155,0.050040774,0.10008155,0.040577423,0.0,0.0,0.0,0.040577423,0.15012233,1.0,0.15012233,0.0,0.6004893,0.0,0.15012233,0.050040774,-0.006804994,0.050040774,0.30024466,0.05684577,0.0,0.0,0.0,,0.0,0.0,0.2001631,0.001564945,0.016268346,0.081275456,0.0,0.0,0.2001631,6.5553417,29.34771,7.305953,0.054794521,3.6029356,4.3535476,12.31003,1.1008971,1.5512639,2.9458668,0.6355983,0.5409836065573771,1.6513456,0.4003262,0.6315789,0.15012233,1.5012232,1.570282,2.2058806,0.8048780487804879,1.6513456,2.7522426,34.829723,0.2001631,1.3010601,0.6004893,0.46153846,7.163698,2.7522426,9.157462,2.001631,0.21857923,0.0,0.050040774,1.9515902,0.050040774,0.050040774,0.050040774,0.55044854,0.0,0.0,0.0,0.050040774,0.50040776,25.420713,0.992126,4.455806,1.8014678,0.19284922,0.21592204,0.025641026,0.4615384615384615,0.5128205128205128,0.033103448,0.3006896551724138,0.6662068965517242,36.164944,-0.215686,0.9041591320072332,0.484375,3.1025279,33.57736,0.1296551724137931,0.8220689655172414,4.7538733,0.6063829787234043,5.254281,0.16063677,23.85141702586207,0.89355224,24.01205444335937,0.8608965,21.312486891778523,20.671894073486328,0.0,0.0,0.10206897,0.062068965,1.5762844,0.13048881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.07381684,0.016930584,,0.12253376,0.0501818,-0.018395443
784,Midfielder,Jorginho,Arsenal,Premier League,Italy,20/12/1991,32,21208,65.0,180.0,1,Italy,178,1002,Centre Defensive Midfielder,Right Defensive Midfielder,30:00.0,7024,11.890926,24,1070.1833,10,0.16819549,0.8409774,0.16819549,0.8409774,0.09801218,0.0,0.0,0.0,0.09801218,0.67278194,0.6,0.4204887,0.16819549,1.5137593,0.0,0.2522932,0.4204887,0.05952589,0.16819549,1.1773684,0.1086696,0.0,0.0,0.0,,0.0,0.0,0.33639097,0.0,0.010657413,0.031681627,0.0,0.0,0.08409774,10.175826,45.128242,8.998458,0.0104166666666666,0.67278194,4.373082,19.174284,1.4296615,5.3822556,0.54432124,1.4898227,0.3684210526315789,0.5886842,1.0091728,0.54545456,0.08409774,1.1773684,2.6544132,4.144236,0.6923076923076923,2.270639,3.7003005,45.635666,0.67278194,3.0275185,2.270639,0.75,17.214535,3.1116164,15.726277,7.568796,0.48128343,0.6666666666666666,0.33639097,21.61312,1.9342481,0.2522932,2.0183456,2.5229323,0.08409774,0.0416666666666666,0.16819549,0.5045864,0.5886842,53.317966,0.98264986,3.4142761,8.325676,0.86576307,0.9100487,0.0194552529182879,0.3346303501945525,0.6459143968871596,0.070588235,0.2117647058823529,0.7176470588235294,52.734356,0.001339334,0.056047198,0.8135593220338984,4.036691,62.989204,0.1594771241830065,0.9084967320261438,1.1773684,0.9098360655737704,4.4571805,-2.5788586,18.468973396650327,0.9813631,15.890114784240724,1.0050848,18.12476955935252,15.970911979675291,0.0,0.0,0.078431375,0.06405229,5.9877596,0.3418147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.033432774,0.08298478,,0.2112186,0.10474183,-0.009940775
785,Striker,Jørgen Strand Larsen,Celta Vigo,La Liga,Norway,06/02/2000,24,981788,79.0,193.0,686,Norway,682,1011,Left Centre Forward,Centre Forward,15:00.0,16438,34.187965,37,3076.9167,36,0.117000245,0.76050156,0.117000245,0.76050156,0.07767914,0.0,0.0,0.0,0.07767914,2.018254,0.46938777,1.4332529,0.76050156,1.8135037,0.029250061,0.67275137,4.358259,0.04807231,0.49725103,3.1590066,0.4491787,0.1585365853658536,0.38025078,0.38025078,,0.39670968,0.4268292682926829,2.398505,0.046896552,0.37149948,0.1548879437330292,0.0,0.0,0.1462503,10.413021,59.793987,3.6270075,0.005494505,0.52650106,2.954256,20.504292,0.1462503,2.3107548,0.39182183,0.09816869,0.4641148325358851,2.8372557,0.93600196,0.14285715,0.0,2.0475042,0.41464773,0.5128164,0.3725490196078431,0.55575114,0.70200145,61.40922,0.117000245,3.0712564,2.6032553,0.84761906,13.548367,2.427755,17.901037,12.285026,0.6862745,0.4117647058823529,0.76050156,5.499011,0.49725103,0.49725103,0.49725103,7.3417654,0.0,0.1176470588235294,0.20475043,0.058500122,6.844514,18.895538,0.70743036,4.023275,1.0237521,0.41669106,0.65211457,0.25,0.069148936,0.6808510638297872,0.2244897959183673,0.094191523,0.6813186813186813,61.23668,-0.07528888,0.1279373368146214,0.7,0.40950087,17.813286,0.3830455259026687,0.706436421,0.67275137,0.6311475409836066,0.4387509,-0.8331633,13.03832049646782,0.9941756,12.205157279968262,0.96400434,12.962380642361111,11.765824317932127,0.0,0.0,0.19623233,0.1177394,3.167782,0.21856715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.001157461,-0.016673068,,0.0008170387,-0.028780004,0.047427572
786,Midfielder,Koke,Atlético Madrid,La Liga,Spain,08/01/1992,32,13558,77.0,176.0,26,Spain,653,1011,Centre Defensive Midfielder,Left Defensive Midfielder,15:00.0,5199,30.158886,35,2714.2998,32,0.13263088,0.8289431,0.13263088,0.7626276,0.113268316,0.0,0.06631544,0.002825701,0.11609401,0.6963122,0.625,0.26526177,0.09947317,0.6963122,0.0,0.16578862,0.56368124,0.00054977403,0.13263088,1.1605203,0.13208112,0.0,0.0,0.0,,0.013513815,0.2,0.33157724,0.001191043,0.0159871,0.0482153117656707,0.0,0.0,0.16578862,11.837307,41.22141,10.610472,0.038235294,1.2268357,5.5704975,19.132006,0.8289431,4.6420813,1.2044702,0.82931834,0.3720930232558139,0.53052354,1.4589398,0.46153846,0.03315772,1.0278894,2.44748,3.2767978,0.6,2.1884096,3.0173528,43.76155,0.79578537,3.7799804,2.254725,0.5964912,15.647487,3.5478761,15.915707,6.1341786,0.38541666,0.4285714285714285,0.23210406,13.694139,1.0278894,0.06631544,1.0610471,1.5915707,0.03315772,0.03125,0.09947317,0.4310504,0.56368124,58.092327,0.98002285,3.602169,7.162068,0.8363229,0.88324785,0.0242130750605326,0.297820823244552,0.6779661016949152,0.069010989,0.1920879120879121,0.7389010989010989,46.730797,-0.06045726,0.088888889,0.7288135593220338,5.703128,73.17909,0.130989011,0.9094505494505496,2.155252,0.8489932885906041,6.8968062,-1.6789268,19.03762019230769,0.95599234,17.358694076538086,0.9649339,18.199819130618657,16.74999237060547,0.0,0.0,0.10637362,0.08923077,7.4206986,0.5045086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.049053717,0.07793467,,0.21795207,0.10429652,-0.013332878
787,Midfielder,Joris Chotard,Montpellier,Ligue 1,France,24/09/2001,22,12434052,70.0,179.0,30,France,773,1007,Left Defensive Midfielder,Right Defensive Midfielder,00:00.0,29969,31.509811,31,2835.883,30,0.095208436,0.50777835,0.095208436,0.44430605,0.04854649,0.0,0.06347229,0.003344101,0.051890586,0.50777835,0.42857143,0.22215302,0.12694459,0.6981952,0.0,0.095208436,0.6664591,0.019570164,0.095208436,1.1742374,0.07563828,0.0,0.0,0.0,,0.035974782,0.3333333333333333,0.6664591,0.007722008,0.02374768,0.0356326188359941,0.0,0.0,0.15868074,12.757931,37.95149,10.885498,0.045751634,1.8724327,6.442437,23.103916,1.6502795,4.506533,1.4710596,1.3507305,0.5581395348837209,0.7616675,1.745488,0.4893617,0.0,1.1742374,1.9806855,3.3314161,0.5955882352941176,2.5706277,4.2209077,40.988808,0.5395145,3.9035459,2.4754195,0.63414633,13.536666,4.2843795,19.422522,6.3789654,0.32843137,0.2727272727272727,0.06347229,5.649034,0.47604218,0.06347229,0.60298675,0.9838205,0.12694459,0.2631578947368421,0.19041687,0.19041687,0.50777835,25.86496,0.95828223,3.6669652,3.2053506,0.35812858,0.3875555,0.06741573,0.2865168539325842,0.6460674157303371,0.105439330543933,0.2217573221757322,0.6728033472803348,44.24017,-0.12136573,0.1493018259935553,0.6708860759493671,3.3640316,35.925316,0.1305439330543933,0.8200836820083682,2.3167388,0.6987179487179487,4.570005,-3.7141967,20.71755524320084,0.9781747,17.003358840942383,1.0053366,20.26538783482143,17.094099044799805,0.0,0.0,0.117154814,0.076150626,3.4655871,0.25502104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.094394535,0.063021176,,0.24117094,0.08891035,-0.005155102
788,Full Back,Álex Suárez,Las Palmas,La Liga,Spain,18/03/1993,31,12824284,75.0,180.0,26,Spain,614,1011,Right Back,Right Centre Back,15:00.0,32262,31.204258,32,2808.3833,30,0.0,0.22432835,0.0,0.22432835,0.01086542,0.0,0.0,0.0,0.01086542,0.4166098,0.6363636,0.352516,0.12818763,1.0575479,0.0,0.22432835,0.57684433,-0.001483742,0.06409381,0.48070362,0.06557755,0.25,0.06409381,0.06409381,,0.096923076,0.625,0.25637525,0.0003489183531053733,0.05471214,0.2134064733982086,0.0,0.0,0.22432835,4.8070364,31.62687,6.697804,0.0562913907284768,2.9483154,4.2622385,12.273966,0.96140724,1.5702984,4.1151576,1.2011853,0.5370370370370371,1.8587205,0.32046908,0.75,0.0,0.9934541,2.114398,3.3155832,0.8333333333333334,1.6023453,2.5637527,37.207355,0.19228144,1.5062047,1.0575479,0.70212764,12.817388,2.3073773,9.710213,2.788081,0.28712872,0.2222222222222222,0.12818763,4.582708,0.28842217,0.06409381,0.4166098,1.025501,0.12818763,0.1538461538461538,0.06409381,0.06409381,0.73707885,37.783306,0.9745547,3.728907,3.5251598,0.20059128,0.20856485,0.041958042,0.3076923076923077,0.6503496503496503,0.049313358,0.25093633,0.6997503121098627,41.931606,-0.11072003,0.094202899,0.569620253,2.8842216,44.577248,0.1036204744069912,0.8757802746566792,3.6853945,0.7650602409638554,4.3263326,0.56445134,19.393724153402,0.9259514,19.958175659179688,0.86948967,17.95764656094084,17.35342788696289,0.0,0.0,0.14044943,0.101123594,2.7560344,0.24578454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.012954058,0.023044424,,0.10419084,0.058559433,0.009632928
789,Full Back,José Ángel Carmona,Getafe,La Liga,Spain,29/01/2002,22,14125330,,184.0,26,Spain,721,1011,Right Back,Right Midfielder,00:00.0,133438,16.737963,30,1506.4166,15,0.05974443,0.6571887,0.05974443,0.5376998,0.051617492,0.0,0.11948886,0.003920787,0.05553828,1.1948886,0.25,1.1948886,0.89616644,1.4936107,0.0,0.29872215,2.6287549,0.022548804,0.11948886,1.3741218,0.09694004,0.083333333,0.05974443,0.05974443,,0.045055468,0.25,0.7169332,0.009183673,0.04140177,0.057748437,0.0,0.0,0.5376998,12.068375,44.23518,9.43962,0.0173410404624277,1.7325883,4.9587874,21.985949,2.3300326,4.3613434,1.4871202,1.8513314,0.4130434782608695,1.1351441,1.0156553,0.4827586,0.0,2.3300326,1.9343565,3.785688,0.6792452830188679,2.1507993,4.480832,47.678078,0.41821098,3.5249212,3.046966,0.86440676,13.648334,3.5249212,17.505117,8.722687,0.49829352,0.3636363636363636,0.1792333,6.273165,0.89616644,0.11948886,1.0156553,2.4495215,0.11948886,0.3529411764705882,0.47795543,0.0,1.5533551,25.690104,0.872093,4.920482,2.8677328,0.3152035,0.356976,0.1714285714285714,0.1809523809523809,0.6476190476190476,0.109375,0.2170138888888889,0.6736111111111112,51.030907,-0.109744385,0.1390532544378698,0.5909090909090909,2.3300326,29.513748,0.1631944444444444,0.7586805555555556,1.9715661,0.64893617,3.7041545,-2.3661628,19.30337185329861,0.92814344,16.93720817565918,0.8871963,17.916298314144736,15.026628494262695,0.0,0.0,0.171875,0.11631945,3.4831002,0.2679228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.028843548,0.032697342,,0.13517128,0.08127452,-0.00764411
790,Full Back,Angeliño,AS Roma,Serie A,Spain,04/01/1997,27,299336,69.0,175.0,26,Spain,16,1012,Left Back,Left Wing Back,45:00.0,8333,13.492595,16,1214.3335,14,0.07411473,1.4081799,0.07411473,1.4081799,0.11537839,0.0,0.0,0.0,0.11537839,0.66703254,0.5555556,0.66703254,0.29645893,1.0376062,0.0,0.37057367,0.74114734,-0.05961519,0.07411473,2.0010977,0.13372992,0.0,0.0,0.0,,0.012527624,0.25,0.59291786,0.003439381,0.01835154,0.0309512373059988,0.0,0.0,0.14822946,6.4479814,34.806503,9.190227,0.0247524752475247,2.8904746,4.5951133,14.526487,0.9634915,2.742245,3.8115897,1.2680737,0.6764705882352942,1.7046388,0.66703254,0.4375,0.07411473,1.0376062,2.1264546,3.394528,0.71875,1.7046388,2.6681302,41.78505,0.44468838,2.3716714,1.7787535,0.75,14.595381,2.742245,11.784243,4.446884,0.3773585,0.4130434782608695,0.07411473,10.301948,1.630524,0.07411473,1.7787535,2.445786,0.14822946,0.5833333333333334,1.4081799,0.07411473,0.815262,34.241005,0.95887446,4.1269307,3.3351629,0.44868574,0.504748,0.1870503597122302,0.1726618705035971,0.6402877697841727,0.1343705799151343,0.2489391796322489,0.6166902404526167,49.07109,-0.17510608,0.9477272727272728,0.4782608695652174,4.07631,45.13587,0.084865629,0.7751060820367751,3.4833922,0.6,7.9302764,-3.7686949,21.93200666327793,0.8971128,18.163311004638672,0.7347701,19.67548364792427,13.345858573913574,0.0,0.0,0.12305516,0.07920792,5.2176776,0.33223227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.054769848,0.043102942,,0.16263008,0.19368994,-0.01939295
791,Full Back,Diogo Dalot,Manchester United,Premier League,Portugal,18/03/1999,25,3599467,76.0,183.0,350,Portugal,754,1002,Right Back,Left Back,00:00.0,16028,39.740555,36,3576.65,35,0.07548963,0.9813653,0.07548963,0.9813653,0.06582068,0.0,0.0,0.0,0.06582068,0.4277746,0.58536583,1.0316917,0.4277746,0.4277746,0.0,0.60391706,0.8555492,0.020199789,0.12581606,1.7362616,0.10561628,0.066666667,0.050326426,0.050326426,,0.0303065,0.2333333333333333,0.75489634,0.006739409,0.039795585,0.052716621,0.0,0.025163213,0.12581606,5.133295,30.245703,8.329023,0.027732463,2.5163212,3.6989923,12.304811,1.4594663,3.5983393,2.3280287,1.2583728,0.5588235294117647,0.9562021,0.6290803,0.6451613,0.025163213,1.2078341,1.8506166,3.108989,0.7596153846153846,1.9878937,3.44736,35.81673,0.2013057,1.5601192,0.8555492,0.5483871,8.535387,2.013057,9.134246,2.8937693,0.3168044,0.4307692307692308,0.35228497,10.442733,0.70456994,0.2264689,0.830386,2.4156682,0.12581606,0.4545454545454545,0.70456994,0.050326426,1.7110984,32.485706,0.95972115,4.3108163,3.774482,0.4331624,0.47192106,0.1855421686746988,0.1614457831325301,0.653012048,0.1131971286581998,0.2054113749309773,0.6813914964108228,50.729725,-0.0575707,0.1395918367346938,0.6540284360189573,3.4725232,38.776512,0.1441192711209276,0.8238542241855329,3.296381,0.7662835249042146,4.5293784,-1.1345608,19.94286651021535,0.95554227,18.808305740356445,0.97415406,19.056251832691014,18.32218742370605,0.0,0.0,0.12534511,0.0877968,4.58222,0.2824569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.033840116,0.07327151,,0.16345246,0.08075465,-0.024413848
792,Centre Back,Nacho,Real Madrid,La Liga,Spain,18/01/1990,34,19285,76.0,180.0,26,Spain,813,1011,Left Centre Back,Right Back,00:00.0,5202,21.414074,29,1927.2666,18,0.04669826,0.2334913,0.04669826,0.2334913,0.055023916,0.0,0.0,0.0,0.055023916,0.09339652,0.6,0.2334913,0.09339652,0.6070774,0.0,0.14009479,0.3735861,-0.031080568,0.04669826,0.4669826,0.07777883,0.0,0.0,0.0,,0.00934999,0.2,0.2334913,0.0008536064874093043,0.022754911,0.097455066,0.09339652,0.0,0.18679304,4.29624,30.52684,6.9113426,0.075,2.895292,3.3155766,7.845308,1.5410426,1.2141548,4.0359607,1.9869194,0.4821428571428571,1.260853,0.3735861,0.5,0.0,1.0273618,0.843503,2.8304222,0.6521739130434783,0.7004739,2.2415166,38.155903,0.18679304,1.1207583,0.9339652,0.8333333,7.7120442,1.6344391,6.117472,1.9146287,0.3129771,0.25,0.2334913,3.0820851,0.14009479,0.14009479,0.18679304,1.2141548,0.04669826,0.25,0.04669826,0.09339652,1.07406,44.129856,0.9925926,3.4132469,2.14812,0.48261917,0.4925759,0.060606061,0.2272727272727272,0.7121212121212122,0.0248,0.2248,0.7504,35.54493,-0.15078938,0.2330960854092526,0.6511627906976745,2.6151028,54.496872,0.0904,0.9384,3.3622746,0.7876106194690266,3.5490677,1.670901,18.6497875,0.961741,20.320688247680664,0.9372249,17.936264519394715,19.045055389404297,0.0,0.0,0.0688,0.0568,3.334256,0.19060335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.063535295,0.04860927,,0.17851631,0.07557617,-0.009204458
793,Midfielder,Pepelu,Valencia,La Liga,Spain,11/08/1998,25,12463764,73.0,185.0,26,Spain,854,1011,Right Defensive Midfielder,Left Defensive Midfielder,15:00.0,30054,40.688515,37,3661.9663,37,0.02457696,1.4500406,0.02457696,0.83561665,0.049323015,0.0,0.614424,0.03359567,0.08291868,0.6635779,0.59090906,0.5406931,0.22119264,1.2042711,0.0,0.31950048,0.49153918,-0.076866284,0.02457696,2.1136186,0.10144324,0.0,0.17203872,0.0,0.875,0.042550072,0.1851851851851851,0.6635779,0.004285714,0.018524565,0.0279161841781051,0.0,0.0,0.09830784,11.551172,39.102123,11.649479,0.0279898218829516,2.2610805,4.055198,19.56326,1.3763098,4.4730067,1.5626665,0.9391218,0.6238532110091743,1.6712333,0.8847706,0.5081967,0.0,1.6220794,1.387238,2.3263597,0.6727272727272727,1.8186951,3.1950047,42.695038,0.36865443,3.760275,2.3348112,0.62091506,11.5676985,2.6788886,16.122486,6.168817,0.38262194,0.360655737704918,0.02457696,9.093475,0.86019355,0.02457696,1.867849,1.2042711,1.0076554,0.25,0.5406931,0.17203872,0.34407744,35.341667,0.97009736,4.1151385,5.505239,0.3160505,0.34958017,0.0243243243243243,0.2837837837837837,0.6918918918918919,0.070788108,0.2236904200094384,0.7055214723926381,50.683025,-0.04607828,0.054658385,0.5741758241758241,5.1365848,46.794533,0.1467673430863615,0.7984898537045776,3.121274,0.752411576,8.08582,-4.8559904,21.905543962364323,0.9341822,17.04955291748047,0.9704673,20.46377022384752,16.54603385925293,0.0,0.0,0.1434639,0.08919302,6.018898,0.5185263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.027822612,0.06755663,,0.1916462,0.104806565,-0.008539603
794,Full Back,José Gayá,Valencia,La Liga,Spain,25/05/1995,29,20853,66.0,172.0,26,Spain,854,1011,Left Back,,00:00.0,6596,22.041294,24,1983.7164,22,0.09073877,1.179604,0.09073877,1.1342347,0.100027755,0.0,0.045369387,0.00286413,0.102891885,0.4536939,0.5833333,0.54443264,0.22684695,0.7259102,0.0,0.31758574,0.6805408,0.018288922,0.13610816,1.633298,0.11781925,0.1,0.045369387,0.045369387,,0.003412655,0.1,0.4536939,0.002994012,0.014927357,0.032901824,0.0,0.0,0.09073877,11.296978,33.143265,7.7127957,0.0162162162162162,1.6786674,3.6749203,18.51071,1.179604,2.540686,1.3277631,0.974344,0.4545454545454545,0.6805408,1.3610816,0.64615387,0.0,1.179604,2.522272,3.4966166,0.7,3.175857,4.355461,36.13029,0.09073877,1.9508836,1.4518204,0.74418604,10.480617,2.4953163,14.15525,3.6749203,0.2596154,0.2758620689655172,0.31758574,8.211859,0.9981265,0.18147755,1.0888653,1.9055142,0.09073877,0.4583333333333333,0.7259102,0.09073877,0.9073878,31.440985,0.96825397,4.5715938,4.0378757,0.349414,0.40950575,0.1215469613259668,0.2430939226519337,0.6353591160220995,0.1087160262417994,0.2521087160262418,0.6391752577319587,50.258183,-0.08646387,0.8483870967741935,0.46875,2.7221632,38.745457,0.1349578256794751,0.7600749765698219,2.2684693,0.6736111111111112,5.2174797,-2.4127762,20.685027017924085,0.9241162,18.27225112915039,0.99793255,19.115368035218864,18.234474182128903,0.0,0.0,0.14714152,0.10777882,4.963411,0.43464443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.03750185,0.06595191,,0.24077436,0.15703517,-0.019714583
795,Striker,José Luis Morales,Villarreal,La Liga,Spain,23/07/1987,36,11748,70.0,180.0,26,Spain,861,1011,Left Centre Forward,Left Midfielder,00:00.0,6668,13.498703,29,1214.8833,8,0.0,0.29632476,0.0,0.29632476,0.020185474,0.0,0.0,0.0,0.020185474,1.7779485,0.32142857,2.0742733,1.4075427,0.29632476,0.0,0.6667307,2.8891664,0.121467315,0.51856834,2.1483545,0.39710093,0.28,0.51856834,0.51856834,,0.4020837,0.48,1.8520298,0.0496894409937888,0.37691548,0.2035148239135742,0.0,0.0,0.0,6.445063,56.303757,3.6299782,0.005076142,0.51856834,2.2224357,13.334614,0.7408119,1.4816238,0.47070754,0.5016873,0.2222222222222222,0.29632476,0.6667307,0.18181819,0.0,0.37040594,0.30981836,0.8115057,0.3571428571428571,0.37040594,1.1112179,60.322723,0.44448712,3.3336535,2.8891664,0.8666667,11.468009,1.8520298,12.667883,8.371174,0.6608187,0.25,0.44448712,4.5189524,0.29632476,0.22224356,0.29632476,4.1485467,0.0,0.25,0.22224356,0.0,3.8522217,18.372135,0.7580645,6.1232724,1.6297861,0.3110968,0.5727039,0.098360656,0.1147540983606557,0.7868852459016393,0.1635514018691588,0.1074766355140186,0.7289719626168224,57.420013,-0.007141598,0.1655629139072847,0.631578947,0.88897425,15.482968,0.2476635514018691,0.7429906542056075,0.7408119,0.7358490566037735,1.185299,-2.4246874,16.237409645151867,0.98419833,13.812722206115724,1.147479,15.980831122248428,15.849809646606444,0.0,0.0,0.20093457,0.14018692,3.296613,0.3050034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.02759883,0.054341592,,0.12488755,-0.0513564,0.094303556
